orginal_time,latitude,longitude,depth,magnitude,location
2013-08-19 03:18:37 UTC,33.6,75.59,10.0,4.1[ML],"52km SSE of Pahalgam, Jammu and Kashmir, India"
2013-08-20 01:08:38 UTC,37.17,71.8,30.0,3.9[ML],"111km E of Fayzabad, Afghanistan"
2013-08-20 10:12:20 UTC,27.76,76.18,8.0,2.3[ML],"101km NNE of Jaipur, Rajasthan, India"
2013-08-21 06:57:21 UTC,26.67,92.55,38.0,4.2[ML],"24km W of Tezpur, Assam, India"
2013-08-21 08:41:51 UTC,26.69,92.53,33.0,4.0[ML],"26km W of Tezpur, Assam, India"
2013-08-21 12:56:29 UTC,24.56,94.68,14.0,3.8[ML],"46km SSE of Ukhrul, Manipur, India"
2013-08-21 13:09:22 UTC,26.16,93.9,30.0,3.3[ML],"32km NNE of Dimapur, Nagaland, India"
2013-08-22 20:22:13 UTC,37.8,72.32,30.0,3.6[ML],"174km ENE of Fayzabad, Afghanistan"
2013-08-22 20:27:35 UTC,25.51,96.63,10.0,2.9[ML],"225km ENE of Ukhrul, Manipur, India"
2013-08-23 16:56:27 UTC,22.32,91.74,20.0,2.9[ML],"107km SSE of Belonia, Tripura, India"
2013-08-24 02:35:52 UTC,37.34,71.57,53.0,4.9[ML] 4.9[Mb],"94km ENE of Fayzabad, Afghanistan"
2013-08-24 10:33:45 UTC,28.67,77.27,12.0,2.0[ML],"9km NE of New Delhi, India"
2013-08-24 16:56:29 UTC,37.22,71.55,60.0,4.7[ML] 4.8[Mb],"89km E of Fayzabad, Afghanistan"
2013-08-25 04:00:10 UTC,1.64,95.82,10.0,5.1[Mb],"633km SSE of Campbell Bay, Andaman and Nicobar island, India"
2013-08-26 08:12:10 UTC,26.29,94.68,23.0,3.3[ML],"17km ESE of Mokokchung, Nagaland, India"
2013-08-26 14:35:54 UTC,33.33,94.1,10.0,4.6[ML] 4.7[Mb],"587km N of Pangin, Arunachal Pradesh, India"
2013-08-27 01:20:34 UTC,24.23,91.4,9.0,3.7[ML],"41km NNE of Agartala,Tripura,India"
2013-08-27 23:52:59 UTC,28.82,99.81,10.0,4.6[ML] 4.6[Mb],"332km ENE of Changlang, Arunachal Pradesh, India"
2013-08-29 06:18:16 UTC,32.97,75.62,11.0,3.3[ML],"64km E of Katra, Jammu and Kashmir, India"
2013-08-29 10:13:21 UTC,31.39,76.17,10.0,4.7[ML],"56km E of Jalandhar, Punjab, India"
2013-08-30 17:48:41 UTC,28.13,85.9,23.0,4.9[ML],"72km NE of Kathmandu, Nepal"
2013-08-30 18:02:29 UTC,28.23,85.96,20.0,3.8[ML],"84km NE of Kathmandu, Nepal"
2013-08-31 00:04:15 UTC,28.55,99.61,15.0,5.6[ML] 5.6[Mb],"304km ENE of Changlang, Arunachal Pradesh, India"
2013-08-31 03:55:06 UTC,24.55,94.19,9.0,3.7[ML],"39km SE of Imphal, Manipur, India"
2013-08-31 21:06:30 UTC,29.12,94.35,10.0,4.0[ML],"130km NNW of Basar, Arunachal Pradesh, India"
2013-09-01 03:35:39 UTC,26.43,93.53,30.0,2.9[ML],"61km NNW of Dimapur, Nagaland, India"
2013-09-01 20:50:12 UTC,36.12,70.8,280.0,3.8[ML],"111km SSE of Fayzabad, Afghanistan"
2013-09-02 01:17:11 UTC,35.52,70.89,7.0,3.8[ML],"178km S of Fayzabad, Afghanistan"
2013-09-02 14:52:30 UTC,28.41,99.76,10.0,3.9[ML],"314km ENE of Changlang, Arunachal Pradesh, India"
2013-09-02 16:12:10 UTC,36.5,71.21,111.0,4.3[ML],"88km SE of Fayzabad, Afghanistan"
2013-09-02 19:46:50 UTC,24.27,69.33,10.0,4.2[ML],"228km N of Dwarka, Gujarat, India"
2013-09-03 08:06:21 UTC,33.2,75.6,15.0,4.4[ML],"66km ENE of Katra, Jammu and Kashmir, India"
2013-09-03 14:32:36 UTC,28.77,99.64,44.0,4.2[ML] 4.4[Mb],"315km ENE of Changlang, Arunachal Pradesh, India"
2013-09-03 16:08:37 UTC,28.44,99.68,10.0,4.1[ML],"307km ENE of Changlang, Arunachal Pradesh, India"
2013-09-04 01:38:39 UTC,28.32,87.63,16.0,4.0[ML],"120km NNW of Yuksom, Sikkim, India"
2013-09-04 04:52:45 UTC,27.74,99.74,30.0,4.1[ML],"304km E of Changlang, Arunachal Pradesh, India"
2013-09-04 09:11:49 UTC,2.77,99.21,98.0,4.8[ML] 4.8[Mb],"278km W of Kuala Lumpur, Malaysia"
2013-09-04 11:26:28 UTC,29.42,89.56,23.0,4.0[ML],"208km NNE of Lachung, Sikkim, India"
2013-09-04 15:35:06 UTC,8.51,93.39,39.0,4.3[ML],"176km NNW of Campbell Bay, Andaman and Nicobar island, India"
2013-09-04 16:13:03 UTC,36.58,68.99,76.0,4.1[ML],"150km WSW of Fayzabad, Afghanistan"
2013-09-04 23:32:35 UTC,2.21,96.72,33.0,4.8[Mb],"561km W of Kuala Lumpur, Malaysia"
2013-09-05 02:26:04 UTC,37.6,71.54,219.0,3.9[ML],"103km ENE of Fayzabad, Afghanistan"
2013-09-05 07:13:41 UTC,2.31,97.2,30.0,4.6[Mb],"506km W of Kuala Lumpur, Malaysia"
2013-09-05 11:29:28 UTC,26.62,75.52,11.0,3.1[ML],"42km SW of Jaipur, Rajasthan, India"
2013-09-05 16:40:14 UTC,17.24,73.77,15.0,4.0[ML],"77km NW of Kolhapur, Maharashtra, India"
2013-09-05 18:11:30 UTC,33.25,75.26,10.0,4.4[ML],"42km NE of Katra, Jammu and Kashmir, India"
2013-09-05 18:35:44 UTC,30.67,78.58,14.0,3.0[ML],"15km ESE of Uttarkashi, Uttarakhand, India"
2013-09-06 15:04:13 UTC,28.31,99.5,30.0,4.3[ML] 4.4[Mb],"287km ENE of Changlang, Arunachal Pradesh, India"
2013-09-07 03:24:56 UTC,25.31,94.93,28.0,4.8[ML],"55km ENE of Shirui, Manipur, India"
2013-09-07 14:01:21 UTC,1.12,92.61,25.0,4.9[Mb],"670km SSW of Campbell Bay, Andaman and Nicobar island, India"
2013-09-08 05:54:01 UTC,28.17,99.81,10.0,4.1[ML],"314km E of Changlang, Arunachal Pradesh, India"
2013-09-08 13:40:57 UTC,25.56,91.97,12.0,3.5[ML],"8km ESE of Shillong, Meghalaya, India"
2013-09-08 17:30:15 UTC,36.64,69.82,173.0,5.3[ML] 5.3[Mb],"82km SW of Fayzabad, Afghanistan"
2013-09-08 21:08:18 UTC,36.43,70.21,215.0,3.9[ML],"80km SSW of Fayzabad, Afghanistan"
2013-09-09 03:28:32 UTC,23.1,96.2,10.0,4.1[ML],"134km N of Burma, Myanmar"
2013-09-09 11:58:17 UTC,27.2,92.47,10.0,4.6[ML],"68km NNW of Tezpur, Assam, India"
2013-09-09 12:51:45 UTC,27.4,92.45,10.0,3.5[ML],"60km ESE of Tawang, Arunachal Pradesh, India"
2013-09-11 06:19:21 UTC,35.4,69.23,66.0,4.5[ML],"93km N of Kabul , Afghanistan"
2013-09-11 06:20:08 UTC,24.2,94.25,19.0,3.3[ML],"58km SE of Moirang, Manipur, India"
2013-09-11 10:09:31 UTC,10.1,93.1,10.0,4.6[ML] 4.5[Mb],"174km SSE of Portblair, Andaman and Nicobar island, India"
2013-09-11 13:27:47 UTC,34.88,80.98,11.0,3.5[ML] 4.8[Mb],"307km NE of Hanley, Jammu & Kashmir, India"
2013-09-11 16:21:04 UTC,26.83,95.54,10.0,2.9[ML],"94km SE of Dibrugarh, Assam, India"
2013-09-11 19:58:04 UTC,36.99,72.55,369.0,3.8[ML],"177km E of Fayzabad, Afghanistan"
2013-09-11 22:11:18 UTC,31.2,78.0,11.0,2.9[ML],"67km NW of Uttarkashi, Uttarakhand, India"
2013-09-12 03:17:26 UTC,36.19,70.1,15.0,4.1[ML],"108km SSW of Fayzabad, Afghanistan"
2013-09-12 09:21:17 UTC,27.23,92.43,10.0,3.5[ML],"67km SE of Tawang, Arunachal Pradesh, India"
2013-09-14 10:00:17 UTC,33.21,76.35,15.0,3.4[ML],"110km N of Dharamshala, Himachal Pradesh, India"
2013-09-14 17:41:17 UTC,36.3,70.1,98.0,4.5[ML] 4.4[Mb],"97km SSW of Fayzabad, Afghanistan"
2013-09-15 19:11:36 UTC,36.46,70.71,221.0,4.8[ML],"72km SSE of Fayzabad, Afghanistan"
2013-09-15 22:27:59 UTC,30.83,83.25,19.0,4.3[ML],"322km ENE of Pithoragarh, Uttarakhand, India"
2013-09-15 22:47:29 UTC,16.73,94.49,15.0,4.2[Mb],"179km W of Yangon, Myanmar"
2013-09-16 00:33:39 UTC,36.57,71.1,137.0,4.5[ML] 4.6[Mb],"76km SE of Fayzabad, Afghanistan"
2013-09-17 03:51:44 UTC,39.77,73.71,60.0,3.8[ML],"352km SSW of Bishkek, Kyrgyzstan"
2013-09-17 04:34:11 UTC,5.25,94.32,46.0,4.0[ML] 4.3[Mb],"200km SSE of Campbell Bay, Andaman and Nicobar island, India"
2013-09-17 06:14:39 UTC,32.14,71.34,10.0,3.8[ML],"234km SW of Islamabad, Pakistan"
2013-09-17 23:11:28 UTC,7.38,93.62,33.0,4.5[Mb],"52km NW of Campbell Bay, Andaman and Nicobar island, India"
2013-09-18 14:29:12 UTC,2.82,97.29,104.0,4.5[Mb],"489km W of Kuala Lumpur, Malaysia"
2013-09-18 15:43:02 UTC,13.31,92.49,15.0,3.4[ML],"53km W of Diglipur, Andaman and Nicobar island, India"
2013-09-18 16:22:10 UTC,1.9,96.6,71.0,4.5[Mb],"581km WSW of Kuala Lumpur, Malaysia"
2013-09-19 05:36:58 UTC,37.9,75.9,15.0,4.1[ML],"372km N of Kargil, Laddakh, India"
2013-09-19 23:02:06 UTC,35.92,69.87,30.0,3.9[ML],"144km SSW of Fayzabad, Afghanistan"
2013-09-20 11:53:25 UTC,22.97,96.16,10.0,4.8[ML],"119km N of Burma, Myanmar"
2013-09-20 12:24:46 UTC,22.94,96.11,10.0,5.3[ML],"115km N of Burma, Myanmar"
2013-09-20 12:58:01 UTC,37.47,72.19,209.0,3.6[ML],"150km ENE of Fayzabad, Afghanistan"
2013-09-20 13:00:17 UTC,35.2,70.91,96.0,3.7[ML],"171km ENE of Kabul , Afghanistan"
2013-09-22 00:42:42 UTC,31.83,86.72,10.0,3.2[ML],"476km NNE of Kathmandu, Nepal"
2013-09-22 05:28:09 UTC,1.86,66.66,15.0,4.8[Mb],"802km WSW of Male, Maldives"
2013-09-22 06:06:35 UTC,5.33,94.72,60.0,4.6[ML] 4.8[Mb],"207km SSE of Campbell Bay, Andaman and Nicobar island, India"
2013-09-22 14:35:55 UTC,30.5,81.81,35.0,3.4[ML],"184km NE of Pithoragarh, Uttarakhand, India"
2013-09-23 13:26:09 UTC,26.22,79.44,16.0,3.5[ML],"125km E of Gwalior, Madhya Pradesh, India"
2013-09-23 23:38:30 UTC,36.42,70.56,196.0,4.0[ML],"75km S of Fayzabad, Afghanistan"
2013-09-24 11:29:47 UTC,26.95,65.52,9.0,7.2[ML] 6.9[Mb],"628km NNW of Dwarka, Gujarat, India"
2013-09-24 11:36:29 UTC,27.2,65.66,10.0,5.2[ML],"644km NNW of Dwarka, Gujarat, India"
2013-09-24 11:41:54 UTC,26.75,65.74,8.0,4.4[ML],"598km NNW of Dwarka, Gujarat, India"
2013-09-24 11:42:42 UTC,26.84,66.24,10.0,3.9[ML],"580km NNW of Dwarka, Gujarat, India"
2013-09-24 11:43:56 UTC,26.53,65.3,10.0,4.0[ML],"604km NW of Dwarka, Gujarat, India"
2013-09-24 11:44:26 UTC,25.33,66.0,10.0,4.4[ML],"457km NW of Dwarka, Gujarat, India"
2013-09-24 11:47:52 UTC,26.35,66.47,10.0,2.8[ML],"522km NNW of Dwarka, Gujarat, India"
2013-09-24 11:50:43 UTC,26.72,65.61,10.0,4.4[ML],"602km NW of Dwarka, Gujarat, India"
2013-09-24 12:07:08 UTC,27.35,65.78,10.0,4.5[ML],"652km NNW of Dwarka, Gujarat, India"
2013-09-24 12:42:09 UTC,26.84,65.56,10.0,4.4[ML],"616km NW of Dwarka, Gujarat, India"
2013-09-24 12:48:37 UTC,25.91,63.9,15.0,4.0[ML],"614km ENE of Muscat, Oman"
2013-09-24 13:01:38 UTC,27.36,65.61,10.0,5.6[ML] 5.7[Mb],"662km NNW of Dwarka, Gujarat, India"
2013-09-24 13:32:35 UTC,27.8,65.42,10.0,3.6[ML],"713km NNW of Dwarka, Gujarat, India"
2013-09-24 14:08:29 UTC,27.51,65.6,10.0,5.1[ML],"676km NNW of Dwarka, Gujarat, India"
2013-09-24 14:19:42 UTC,27.9,65.74,10.0,3.9[ML],"707km NNW of Dwarka, Gujarat, India"
2013-09-24 14:24:54 UTC,27.31,65.54,10.0,3.7[ML],"661km NNW of Dwarka, Gujarat, India"
2013-09-24 15:12:21 UTC,26.91,65.36,15.0,4.6[ML],"634km NW of Dwarka, Gujarat, India"
2013-09-24 15:13:46 UTC,27.0,65.27,10.0,4.6[ML],"647km NW of Dwarka, Gujarat, India"
2013-09-24 17:20:10 UTC,27.18,65.21,7.0,5.1[ML] 5.6[Mb],"667km NW of Dwarka, Gujarat, India"
2013-09-24 18:12:46 UTC,27.26,65.54,10.0,4.0[ML],"656km NNW of Dwarka, Gujarat, India"
2013-09-24 18:52:00 UTC,27.18,66.53,10.0,4.0[ML],"601km NNW of Dwarka, Gujarat, India"
2013-09-24 18:53:31 UTC,27.11,65.21,10.0,3.6[ML],"660km NW of Dwarka, Gujarat, India"
2013-09-24 18:57:47 UTC,27.21,65.39,39.0,4.0[ML],"659km NNW of Dwarka, Gujarat, India"
2013-09-24 19:54:04 UTC,27.35,65.43,14.0,4.3[ML],"670km NNW of Dwarka, Gujarat, India"
2013-09-24 21:59:01 UTC,27.45,65.82,1.0,4.7[ML],"660km NNW of Dwarka, Gujarat, India"
2013-09-24 22:38:13 UTC,27.18,65.38,10.0,4.4[ML],"657km NNW of Dwarka, Gujarat, India"
2013-09-24 23:22:10 UTC,27.1,65.48,15.0,4.1[ML],"644km NNW of Dwarka, Gujarat, India"
2013-09-24 23:41:51 UTC,27.41,65.64,15.0,4.1[ML],"665km NNW of Dwarka, Gujarat, India"
2013-09-25 01:37:15 UTC,27.11,65.22,15.0,4.2[ML],"660km NW of Dwarka, Gujarat, India"
2013-09-25 04:11:02 UTC,27.14,64.91,53.0,4.6[ML],"681km NW of Dwarka, Gujarat, India"
2013-09-25 04:33:23 UTC,36.6,70.51,156.0,4.9[ML] 4.8[Mb],"55km S of Fayzabad, Afghanistan"
2013-09-25 12:20:42 UTC,35.88,70.3,127.0,4.0[ML],"137km S of Fayzabad, Afghanistan"
2013-09-25 19:28:02 UTC,26.14,90.53,15.0,3.9[ML],"76km NNE of Tura, Meghalaya, India"
2013-09-26 02:09:19 UTC,27.47,65.2,38.0,4.0[ML],"694km NNW of Dwarka, Gujarat, India"
2013-09-26 02:47:45 UTC,12.69,79.21,15.0,3.4[ML],"26km SSE of Vellore, Tamil Nadu, India"
2013-09-26 05:30:06 UTC,24.14,93.17,30.0,3.5[ML],"28km N of Ngopa, Mizoram, India"
2013-09-26 09:21:10 UTC,30.22,70.4,10.0,3.6[ML],"373km NW of Bikaner, Rajasthan, India"
2013-09-26 18:24:17 UTC,2.85,96.7,33.0,4.8[Mb],"554km W of Kuala Lumpur, Malaysia"
2013-09-26 18:49:04 UTC,35.75,69.72,33.0,4.2[ML],"140km NNE of Kabul , Afghanistan"
2013-09-26 20:09:30 UTC,1.51,96.97,33.0,4.7[Mb],"554km WSW of Kuala Lumpur, Malaysia"
2013-09-27 07:19:18 UTC,27.2,65.29,10.0,3.9[ML],"664km NW of Dwarka, Gujarat, India"
2013-09-27 07:24:05 UTC,27.16,65.43,10.0,4.0[ML],"653km NNW of Dwarka, Gujarat, India"
2013-09-27 16:49:56 UTC,27.4,65.26,10.0,3.9[ML],"684km NNW of Dwarka, Gujarat, India"
2013-09-27 18:08:45 UTC,27.3,65.91,13.0,4.6[ML],"641km NNW of Dwarka, Gujarat, India"
2013-09-28 07:34:05 UTC,27.19,65.44,10.0,6.6[ML] 7.0[MW],"655km NNW of Dwarka, Gujarat, India"
2013-09-28 09:11:32 UTC,27.18,65.67,10.0,3.6[ML],"642km NNW of Dwarka, Gujarat, India"
2013-09-28 16:02:31 UTC,24.57,95.57,30.0,4.1[ML],"117km ESE of Ukhrul, Manipur, India"
2013-09-28 19:28:02 UTC,26.32,65.15,15.0,4.0[ML],"595km NW of Dwarka, Gujarat, India"
2013-09-28 19:50:31 UTC,25.6,94.84,90.0,4.0[ML],"67km NE of Shirui, Manipur, India"
2013-09-29 00:07:22 UTC,36.71,71.39,251.0,4.5[ML],"86km ESE of Fayzabad, Afghanistan"
2013-09-29 16:07:37 UTC,38.56,70.21,15.0,4.2[ML],"123km E of Dushanbe, Tajikistan"
2013-09-30 03:44:50 UTC,26.55,60.74,10.0,4.7[Mb],"406km NE of Muscat, Oman"
2013-09-30 12:58:18 UTC,19.36,60.55,15.0,5.1[Mb],"520km SSE of Muscat, Oman"
2013-10-03 06:12:39 UTC,27.32,88.58,5.0,4.9[ML] 5.3[Mb],"3km WSW of Gangtok, Sikkim"
2013-10-04 23:28:06 UTC,35.86,70.33,33.0,3.6[ML],"139km S of Fayzabad, Afghanistan"
2013-10-05 00:27:16 UTC,35.92,71.97,135.0,5.0[ML] 4.9[Mb],"182km SE of Fayzabad, Afghanistan"
2013-10-06 06:59:09 UTC,13.16,92.46,17.0,4.8[ML] 4.7[Mb],"57km WSW of Diglipur, Andaman and Nicobar island, India"
2013-10-06 09:28:38 UTC,10.39,76.63,33.0,3.1[ML],"48km ESE of Thrissur, Kerala, India"
2013-10-06 13:24:20 UTC,27.9,65.1,10.0,3.9[ML],"739km NNW of Dwarka, Gujarat, India"
2013-10-06 20:43:56 UTC,37.48,75.87,172.0,4.7[ML] 4.5[Mb],"326km N of Kargil, Laddakh, India"
2013-10-07 08:45:25 UTC,35.51,69.64,39.0,3.7[ML],"113km NNE of Kabul , Afghanistan"
2013-10-07 20:27:46 UTC,36.7,70.73,306.0,4.2[ML],"47km SSE of Fayzabad, Afghanistan"
2013-10-07 20:54:07 UTC,26.42,91.93,20.0,3.8[ML],"36km NNE of Guwahati, Assam, India"
2013-10-08 09:31:05 UTC,9.29,92.1,10.0,3.6[ML],"268km SSW of Portblair, Andaman and Nicobar island, India"
2013-10-08 16:14:15 UTC,36.15,70.47,264.0,4.0[ML],"105km S of Fayzabad, Afghanistan"
2013-10-09 05:25:21 UTC,27.16,92.54,10.0,3.3[ML],"61km NNW of Tezpur, Assam, India"
2013-10-10 17:54:52 UTC,22.49,95.92,37.0,3.5[ML],"64km N of Burma, Myanmar"
2013-10-10 21:06:09 UTC,28.26,66.26,10.0,3.9[ML],"691km W of Bikaner, Rajasthan, India"
2013-10-11 01:09:40 UTC,27.25,64.92,39.0,3.9[ML],"690km NW of Dwarka, Gujarat, India"
2013-10-11 18:05:33 UTC,28.75,76.73,15.0,3.3[ML],"17km NNE of Jhajjar, Haryana"
2013-10-12 09:37:28 UTC,27.7,65.7,10.0,4.2[ML],"690km NNW of Dwarka, Gujarat, India"
2013-10-13 01:17:42 UTC,36.8,70.9,104.0,5.5[ML] 5.5[Mb],"45km SE of Fayzabad, Afghanistan"
2013-10-13 05:53:00 UTC,10.88,91.48,26.0,4.0[ML],"159km WSW of Portblair, Andaman and Nicobar island, India"
2013-10-13 05:54:47 UTC,37.14,71.14,119.0,4.5[ML],"52km E of Fayzabad, Afghanistan"
2013-10-13 16:14:12 UTC,36.24,70.97,306.0,4.3[ML],"102km SSE of Fayzabad, Afghanistan"
2013-10-13 17:32:42 UTC,4.4,96.53,35.0,5.6[Mb],"410km SE of Campbell Bay, Andaman and Nicobar island, India"
2013-10-14 12:52:12 UTC,28.56,77.11,19.0,2.2[ML],"10km SW of New Delhi, India"
2013-10-14 19:15:51 UTC,25.49,67.25,10.0,4.0[ML],"401km NNW of Dwarka, Gujarat, India"
2013-10-14 22:06:55 UTC,24.56,94.54,15.0,3.0[ML],"41km S of Ukhrul, Manipur, India"
2013-10-16 07:02:43 UTC,27.68,92.86,5.0,3.3[ML],"97km E of Tawang, Arunachal Pradesh, India"
2013-10-16 22:08:55 UTC,28.62,94.6,5.0,3.0[ML],"71km N of Basar, Arunachal Pradesh, India"
2013-10-17 00:33:15 UTC,14.8,92.94,27.0,3.9[ML],"170km N of Diglipur, Andaman and Nicobar island, India"
2013-10-17 06:58:33 UTC,28.2,87.79,82.0,3.2[ML],"101km NNW of Yuksom, Sikkim, India"
2013-10-18 03:01:24 UTC,36.18,71.9,138.0,3.5[ML],"158km SE of Fayzabad, Afghanistan"
2013-10-18 04:14:01 UTC,36.7,71.13,216.0,4.2[ML],"68km SE of Fayzabad, Afghanistan"
2013-10-18 13:12:23 UTC,26.39,63.82,10.0,4.8[ML] 4.4[Mb],"630km ENE of Muscat, Oman"
2013-10-18 13:18:21 UTC,28.53,66.4,8.0,4.7[ML] 5.3[MS],"679km W of Bikaner, Rajasthan, India"
2013-10-18 23:10:13 UTC,35.89,70.27,294.0,4.6[ML] 4.3[Mb],"136km S of Fayzabad, Afghanistan"
2013-10-19 17:47:40 UTC,36.17,70.82,79.0,4.5[ML],"106km SSE of Fayzabad, Afghanistan"
2013-10-20 05:11:21 UTC,27.23,65.57,10.0,4.1[ML],"651km NNW of Dwarka, Gujarat, India"
2013-10-20 05:11:26 UTC,27.4,65.1,10.0,4.2[ML],"693km NW of Dwarka, Gujarat, India"
2013-10-20 05:27:00 UTC,26.95,65.42,10.0,4.3[ML],"634km NW of Dwarka, Gujarat, India"
2013-10-20 06:57:00 UTC,24.26,94.36,18.0,3.2[ML],"64km ESE of Moirang, Manipur, India"
2013-10-20 18:34:04 UTC,37.32,72.19,291.0,3.9[ML],"147km E of Fayzabad, Afghanistan"
2013-10-20 19:45:09 UTC,35.56,77.65,129.0,5.1[ML] 5.3[Mb],"155km NNE of Alchi(Leh),Jammu & Kashmir,India"
2013-10-21 02:26:16 UTC,34.88,77.15,33.0,4.1[ML] 4.6[Mb],"74km N of Alchi(Leh),Jammu & Kashmir,India"
2013-10-21 02:27:08 UTC,35.56,77.26,66.0,4.7[ML] 5.1[Mb],"149km N of Alchi(Leh),Jammu & Kashmir,India"
2013-10-21 03:08:50 UTC,3.25,90.2,15.0,4.8[Mb] 4.7[MS],"585km SW of Campbell Bay, Andaman and Nicobar island, India"
2013-10-21 20:11:35 UTC,23.13,94.23,17.0,3.4[ML],"99km ESE of Champhai, Mizoram, India"
2013-10-22 05:40:43 UTC,5.27,95.83,14.0,5.3[ML] 5.5[Mb] 5.1[MS],"287km SE of Campbell Bay, Andaman and Nicobar island, India"
2013-10-23 14:47:23 UTC,35.54,77.65,10.0,3.5[ML],"153km NNE of Alchi(Leh),Jammu & Kashmir,India"
2013-10-23 19:54:49 UTC,35.75,69.28,268.0,3.7[ML],"133km N of Kabul , Afghanistan"
2013-10-24 01:23:07 UTC,24.65,93.34,32.0,3.0[ML],"42km W of Bishnupur, Manipur, India"
2013-10-24 09:12:34 UTC,35.9,77.29,10.0,3.6[ML],"182km NE of Kargil, Laddakh, India"
2013-10-24 17:57:38 UTC,14.3,93.6,27.0,4.9[ML] 5.4[Mb] 5.0[MS],"133km NNE of Diglipur, Andaman and Nicobar island, India"
2013-10-24 20:14:30 UTC,14.22,92.74,18.0,3.5[ML] 4.5[MW],"109km NNW of Diglipur, Andaman and Nicobar island, India"
2013-10-25 18:15:22 UTC,30.28,71.66,15.0,3.4[ML],"297km NNW of Bikaner, Rajasthan, India"
2013-10-25 22:51:09 UTC,39.16,96.54,10.0,4.7[Mb],"1230km N of Pangin, Arunachal Pradesh, India"
2013-10-26 00:04:56 UTC,33.6,75.17,10.0,3.9[ML],"48km SSW of Pahalgam, Jammu and Kashmir, India"
2013-10-26 00:44:49 UTC,28.1,77.9,15.0,3.0[ML],"66km ESE of Faridabad, Haryana, India"
2013-10-26 08:46:30 UTC,25.44,90.82,5.0,3.4[ML],"62km E of Tura, Meghalaya, India"
2013-10-26 11:06:32 UTC,13.47,92.33,17.0,3.8[ML],"74km WNW of Diglipur, Andaman and Nicobar island, India"
2013-10-26 12:41:51 UTC,30.32,69.62,10.0,3.7[ML],"440km NW of Bikaner, Rajasthan, India"
2013-10-27 08:24:06 UTC,36.31,70.9,140.0,4.4[ML],"93km SSE of Fayzabad, Afghanistan"
2013-10-28 01:08:11 UTC,24.45,94.94,15.0,2.9[ML],"70km SE of Ukhrul, Manipur, India"
2013-10-28 04:50:50 UTC,36.83,71.51,316.0,4.5[ML],"90km ESE of Fayzabad, Afghanistan"
2013-10-28 07:34:44 UTC,8.31,92.74,10.0,3.6[ML],"193km NW of Campbell Bay, Andaman and Nicobar island, India"
2013-10-28 08:40:40 UTC,9.86,92.68,10.0,3.8[ML],"196km S of Portblair, Andaman and Nicobar island, India"
2013-10-28 19:04:07 UTC,25.95,63.1,10.0,4.5[ML] 4.4[MS],"543km ENE of Muscat, Oman"
2013-10-29 04:18:36 UTC,37.71,72.65,15.0,3.8[ML],"197km ENE of Fayzabad, Afghanistan"
2013-10-29 07:51:26 UTC,23.6,94.17,7.0,4.4[ML] 4.9[Mb],"87km E of Champhai, Mizoram, India"
2013-10-29 18:09:08 UTC,27.51,91.49,4.0,4.4[ML],"38km WSW of Tawang, Arunachal Pradesh, India"
2013-10-30 15:38:38 UTC,35.62,76.91,40.0,3.4[ML],"137km NNE of Kargil, Laddakh, India"
2013-10-31 03:09:41 UTC,31.86,74.52,23.0,3.0[ML],"41km NW of Amritsar, Punjab, India"
2013-10-31 22:18:38 UTC,32.93,81.29,10.0,2.7[ML],"218km E of Hanley, Jammu & Kashmir, India"
2013-11-01 19:12:28 UTC,36.44,71.28,367.0,3.6[ML],"98km SE of Fayzabad, Afghanistan"
2013-11-02 04:59:41 UTC,36.83,70.83,180.0,5.2[ML] 5.0[Mb],"39km SE of Fayzabad, Afghanistan"
2013-11-02 17:18:27 UTC,2.43,92.33,45.0,4.9[ML] 4.8[Mb],"538km SSW of Campbell Bay, Andaman and Nicobar island, India"
2013-11-03 06:47:22 UTC,29.36,81.76,10.0,3.7[ML],"151km E of Pithoragarh, Uttarakhand, India"
2013-11-03 06:54:04 UTC,10.39,92.56,5.0,4.4[ML] 4.4[Mb],"138km S of Portblair, Andaman and Nicobar island, India"
2013-11-03 08:18:42 UTC,36.3,74.73,99.0,4.4[ML],"232km NNW of Kargil, Laddakh, India"
2013-11-03 16:11:35 UTC,4.74,92.97,33.0,4.0[ML] 4.4[Mb],"272km SSW of Campbell Bay, Andaman and Nicobar island, India"
2013-11-04 07:12:22 UTC,35.75,70.5,96.0,3.9[ML],"150km S of Fayzabad, Afghanistan"
2013-11-04 12:56:22 UTC,14.27,92.91,19.0,4.6[ML] 4.5[Mb],"112km N of Diglipur, Andaman and Nicobar island, India"
2013-11-05 20:47:05 UTC,1.62,89.75,10.0,4.9[ML] 5.5[Mb],"755km SW of Campbell Bay, Andaman and Nicobar island, India"
2013-11-06 04:16:18 UTC,26.47,93.6,34.0,5.2[ML] 5.3[Mb],"63km NNW of Dimapur, Nagaland, India"
2013-11-06 09:34:50 UTC,13.21,92.18,24.0,4.0[ML],"87km W of Diglipur, Andaman and Nicobar island, India"
2013-11-06 14:53:10 UTC,31.43,76.23,15.0,4.3[ML] 4.4[Mb],"63km E of Jalandhar, Punjab, India"
2013-11-09 12:03:03 UTC,17.15,73.87,2.0,2.6[MC] 2.8[ML],"63km NW of Kolhapur, Maharashtra, India"
2013-11-09 12:46:56 UTC,17.15,73.89,5.0,3.2[MC] 3.4[ML],"62km NW of Kolhapur, Maharashtra, India"
2013-11-10 00:25:06 UTC,35.96,69.71,66.0,3.8[ML],"147km SSW of Fayzabad, Afghanistan"
